"filename", "language", "C++", "Python", "JSON", "Markdown", "XML", "Log", "C", "comment", "blank", "total"
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\11170\A.加密.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 4, 64
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\11170\B.卷积.cpp", "C++", 66, 0, 0, 0, 0, 0, 0, 5, 4, 75
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\11170\C.不降数.cpp", "C++", 66, 0, 0, 0, 0, 0, 0, 7, 8, 81
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\11170\E.覆盖.cpp", "C++", 96, 0, 0, 0, 0, 0, 0, 0, 10, 106
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\11171\A.小 Q 与异或.cpp", "C++", 154, 0, 0, 0, 0, 0, 0, 9, 5, 168
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\11171\B.小 Q 与彼岸花.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 4, 50
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\12800\A 出愚人节欢乐赛.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\12800\B 你这题，狗屁不通.cpp", "C++", 13, 0, 0, 0, 0, 0, 0, 6, 5, 24
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\12800\D qcjj的蝴蝶结1.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 5, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\12800\G 诡异的七重咒印.cpp", "C++", 69, 0, 0, 0, 0, 0, 0, 1, 5, 75
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\12800\H 氵林女女的记录本.cpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 3, 34
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\12800\I 数据跃迁.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\13215\A.寻宝.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 4, 4, 66
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\13215\B.小红的字符串.cpp", "C++", 72, 0, 0, 0, 0, 0, 0, 11, 4, 87
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\13215\C.排队.cpp", "C++", 85, 0, 0, 0, 0, 0, 0, 5, 5, 95
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\13215\D.跑步训练.cpp", "C++", 69, 0, 0, 0, 0, 0, 0, 28, 8, 105
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\13215\F.小明运货.cpp", "C++", 175, 0, 0, 0, 0, 0, 0, 13, 8, 196
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\16489牛客2021年儿童节比赛\A.喵喵喵.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 1, 4, 65
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\16489牛客2021年儿童节比赛\B.AC自动机fail树dfs序建可持久化线段树.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 11, 6, 77
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\16489牛客2021年儿童节比赛\E.帮助走失儿童回家easy version.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\16489牛客2021年儿童节比赛\G.四则运算.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 5, 58
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\16489牛客2021年儿童节比赛\H.数码宝贝.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\16489牛客2021年儿童节比赛\I.qcjj和yuju玩填充游戏.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 5, 47
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536A.抗疫必胜1.cpp", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536B.疫情死亡率.cpp", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536C.整除判断.cpp", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536D.编程时间.cpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536E.双位彩.cpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536F.抗疫必胜2.cpp", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536G.成绩统计.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536H.抗疫必胜3.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536I.统计数据.cpp", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536J.子序列求和.cpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536K.Simple Question.cpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536L.Wrong Word.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 0, 5, 47
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536M.Mutable Array(rebuild).cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536M.Mutable Array.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536N.Interesting Number.cpp", "C++", 28, 0, 0, 0, 0, 0, 0, 1, 3, 32
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536O.Find Difference.cpp", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536P.Dismantling Number.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 3, 46
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536Q.Finite Decimal.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9536\9536R.Take apples.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934A.Young Man Don't Say Five.cpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934B.Xjj's Touching Value.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 5, 58
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934C.Jiubei And Hearthstone Battlegrounds.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934F.Drinking Time II.cpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934H.Bsq AK ZUCCPC.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 3, 39
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934I.All Zero Sequence.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934K.GPA Involution-rebuild.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 5, 45
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934K.GPA Involution.cpp", "C++", 23, 0, 0, 0, 0, 0, 0, 6, 4, 33
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9934\9934L.No 114514.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 4, 37
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9981\一群小青蛙呱蹦呱蹦呱.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 3, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9981\串.cpp", "C++", 28, 0, 0, 0, 0, 0, 0, 6, 2, 36
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9981\对答案一时爽.cpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9981\括号.cpp", "C++", 44, 0, 0, 0, 0, 0, 0, 6, 2, 52
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9981\红和蓝.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9981\限制不互素对的排列.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 4, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\Untitled-1.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\template.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\回文括号序列计数.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 100, 6, 176
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\牛牛与交换排序.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 11, 2, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\牛牛与整除分块.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\牛牛与棋盘.cpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 4, 31
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\牛牛与比赛颁奖.cpp", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\牛牛想要成为hacker.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 4, 4, 51
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9982\牛牛的“质因数”.cpp", "C++", 72, 0, 0, 0, 0, 0, 0, 5, 5, 82
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\Happy New Year！.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\买礼物.cpp", "C++", 84, 0, 0, 0, 0, 0, 0, 5, 4, 93
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\内卷.cpp", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\加法和乘法.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 42, 2, 91
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\匹配串.cpp", "C++", 69, 0, 0, 0, 0, 0, 0, 13, 3, 85
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\序列的美观度.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 5, 3, 37
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\数字串.cpp", "C++", 96, 0, 0, 0, 0, 0, 0, 0, 7, 103
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\糖果.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9983\重力坠击.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 1, 4, 93
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9984\吴楚月的表达式.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9984\武辰延的字符串.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 9, 6, 103
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9984\邬澄瑶的公约数.cpp", "C++", 110, 0, 0, 0, 0, 0, 0, 5, 5, 120
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9985\我的心是冰冰的.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 4, 47
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9985\模仿游戏.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9985\比武招亲（上）.cpp", "C++", 58, 0, 0, 0, 0, 0, 0, 45, 6, 109
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9986\划数.cpp", "C++", 64, 0, 0, 0, 0, 0, 0, 4, 5, 73
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9986\动态最小生成树.cpp", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 8, 102
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9986\天空之城.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 6, 8, 102
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9986\末三位.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 3, 50
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9986\机器人.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 12, 6, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9986\组合数问题.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 26, 7, 98
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\9986\贪吃蛇.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 2, 3, 76
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\unknown\A.仓鼠与饭堂.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 4, 43
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\unknown\B.仓鼠与排序.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 5, 65
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\unknown\C.仓鼠很有精神.cpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 6, 44
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\unknown\J.仓鼠不玩炉石传说.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 4, 50
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\nowcoder\unknown\R.Take Apples.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 4, 47
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\A.cpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\B.cpp", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 2, 36
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\C.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 7, 52
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\D.cpp", "C++", 104, 0, 0, 0, 0, 0, 0, 0, 11, 115
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\DD.cpp", "C++", 84, 0, 0, 0, 0, 0, 0, 0, 4, 88
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\F.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 7, 62
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\G.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 6, 68
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\H.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 0, 45
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\L.cpp", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 3, 35
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\saik\Untitled-1.cpp", "C++", 125, 0, 0, 0, 0, 0, 0, 0, 3, 128
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\A - Counting Offspring.cpp", "C++", 93, 0, 0, 0, 0, 0, 0, 2, 9, 104
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\B - Apple Tree.cpp", "C++", 135, 0, 0, 0, 0, 0, 0, 13, 13, 161
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\CF620E New Year Tree.cpp", "C++", 159, 0, 0, 0, 0, 0, 0, 7, 16, 182
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\D - Snacks.cpp", "C++", 169, 0, 0, 0, 0, 0, 0, 2, 15, 186
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\F - Count Color.cpp", "C++", 126, 0, 0, 0, 0, 0, 0, 7, 13, 146
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\G - Dis.cpp", "C++", 96, 0, 0, 0, 0, 0, 0, 2, 8, 106
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\H - 求和.cpp", "C++", 112, 0, 0, 0, 0, 0, 0, 6, 9, 127
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\J - 松鼠的新家.cpp", "C++", 117, 0, 0, 0, 0, 0, 0, 3, 9, 129
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\P2680 [NOIP2015 提高组] 运输计划.cpp", "C++", 150, 0, 0, 0, 0, 0, 0, 2, 11, 163
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\P3178 [HAOI2015]树上操作-rebuild.cpp", "C++", 195, 0, 0, 0, 0, 0, 0, 3, 18, 216
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\439357\P3178 [HAOI2015]树上操作.cpp", "C++", 187, 0, 0, 0, 0, 0, 0, 7, 1, 195
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\A - Prepared for New Acmer.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 5, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\B - A sequence of numbers.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 1, 5, 65
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\C - Rightmost Digit.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 5, 57
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\D - A hard puzzle.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 5, 52
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\E - How many ways.cpp", "C++", 97, 0, 0, 0, 0, 0, 0, 7, 7, 111
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\F - Another kind of Fibonacci.cpp", "C++", 92, 0, 0, 0, 0, 0, 0, 1, 7, 100
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\H - Fibonacci.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 6, 94
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\I - Happy Necklace.cpp", "C++", 88, 0, 0, 0, 0, 0, 0, 2, 6, 96
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\J - Tr A.cpp", "C++", 91, 0, 0, 0, 0, 0, 0, 0, 6, 97
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\K - Recursive sequence.cpp", "C++", 122, 0, 0, 0, 0, 0, 0, 3, 6, 131
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\L - Matrix Power Series.cpp", "C++", 99, 0, 0, 0, 0, 0, 0, 33, 10, 142
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\M - Blocks-cor.cpp", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 13, 93
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\M - Blocks.cpp", "C++", 114, 0, 0, 0, 0, 0, 0, 1, 11, 126
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\Matrix.cpp", "C++", 92, 0, 0, 0, 0, 0, 0, 1, 11, 104
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\N - Training little cats.cpp", "C++", 133, 0, 0, 0, 0, 0, 0, 1, 12, 146
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\O - Tiling_easy version.cpp", "C++", 107, 0, 0, 0, 0, 0, 0, 1, 11, 119
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\P - Tri Tiling.cpp", "C++", 118, 0, 0, 0, 0, 0, 0, 1, 11, 130
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\Q - Quad Tiling.cpp", "C++", 113, 0, 0, 0, 0, 0, 0, 1, 11, 125
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\R - Sonya and Informatics.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 1, 3, 37
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\S - DNA Alignment.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 1, 5, 76
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\T - A Simple Math Problem.cpp", "C++", 116, 0, 0, 0, 0, 0, 0, 1, 11, 128
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\U - Queuing-cor.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 4, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\U - Queuing.cpp", "C++", 115, 0, 0, 0, 0, 0, 0, 1, 11, 127
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\V - 233 Matrix-cor.cpp", "C++", 69, 0, 0, 0, 0, 0, 0, 13, 9, 91
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\V - 233 Matrix.cpp", "C++", 114, 0, 0, 0, 0, 0, 0, 13, 11, 138
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\W - Cotree.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 1, 6, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\Y - Tree.cpp", "C++", 85, 0, 0, 0, 0, 0, 0, 1, 5, 91
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\442406\Z - 树的直径.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 1, 5, 71
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestNow\446834\L - L.cpp", "C++", 77, 0, 0, 0, 0, 0, 0, 1, 5, 83
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\411807\C - Palindromes.cpp", "C++", 74, 0, 0, 0, 0, 0, 0, 1, 5, 80
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\411807\P - Box.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 4, 6, 63
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417358\A - 签到.cpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417358\B - 签到2.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 4, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417358\C - 模拟.cpp", "C++", 102, 0, 0, 0, 0, 0, 0, 0, 4, 106
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417358\D - 二分答案.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 2, 4, 65
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417358\E - 素数筛.cpp", "C++", 43, 0, 0, 0, 0, 0, 0, 6, 2, 51
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417358\F - DFS、并查集.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 11, 5, 76
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417358\G - 为了防止榜太难看临时加的一个签到.cpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417644\C - Find a way.cpp", "C++", 149, 0, 0, 0, 0, 0, 0, 2, 7, 158
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417644\E - Fire!.cpp", "C++", 163, 0, 0, 0, 0, 0, 0, 14, 7, 184
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417644\F - The Sultan's Successors.cpp", "C++", 48, 0, 0, 0, 0, 0, 0, 1, 5, 54
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417644\G - Rescue.cpp", "C++", 101, 0, 0, 0, 0, 0, 0, 1, 6, 108
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417644\H - 蜘蛛牌.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 1, 6, 68
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417644\P - Sudoku Killer.cpp", "C++", 117, 0, 0, 0, 0, 0, 0, 1, 9, 127
